Advertisement ID,Segment_num
1050145,16
4278476,0
1598526,16
1462942,17
3992341,0
1598404,16
4172849,3
2394123,16
3798483,0
3810946,14
1622800,16
3986382,0
3844310,0
4287104,0
3851550,0
4117998,1
4056737,0
4245522,0
2299032,0
4293928,0
3824610,0
2162894,1
4127325,0
2316296,0
4200930,0
1701503,16
3888395,0
2537340,17
2262049,0
4317656,3
4097529,0
1342289,17
4557417,13
4015943,0
1599697,16
2290692,17
4246675,0
2407289,9
1586569,16
2179906,0
2379726,10
4061910,0
4199088,2
4080736,5
4114079,0
4322126,0
3815799,3
4258115,0
4217136,0
1504929,17
2337785,15
2272177,0
3962441,5
4097342,0
4213342,0
1657335,17
2401794,16
1587484,16
4093113,0
4104898,0
1347902,16
2233844,0
4435636,10
4003144,5
1347868,16
2292923,0
1534457,17
1465360,17
1598385,16
3965927,0
2231226,0
2464603,16
3922117,6
2292587,0
2248905,15
1668023,17
4490886,12
1708998,16
4054433,1
2157272,1
3962878,6
1343359,16
3734829,0
1928277,17
4087472,0
1604258,14
2178515,0
2189615,0
2263866,5
2267389,5
3926326,0
2308777,13
3949542,0
4129648,0
4142975,0
4296884,0
4515877,7
4286741,9
4002645,5
1623682,16
4165598,0
3758605,0
4309040,0
2317616,0
4045793,0
4111652,0
4160537,0
2376118,9
3949560,1
4540503,11
1706537,16
4506274,9
3826298,0
2275793,1
4238636,0
4246718,0
4040565,6
4166481,0
4309082,0
4047040,0
1604094,14
4158467,0
2401999,8
4239132,0
3795392,0
2291173,0
4313608,0
4306996,0
3937762,0
2246332,0
1805546,15
4226477,5
4171849,0
2209875,0
4533595,10
4274849,0
1322739,16
2262432,14
3914037,5
2114386,0
1410999,15
4185499,0
4246625,0
2224878,0
1604254,14
1347796,16
2299424,0
3813341,0
1169798,16
4094884,0
4157574,1
4119713,17
4082440,0
4280800,0
1566926,16
3962420,0
1548269,18
4294354,0
4112918,0
3875009,0
1382531,16
3950457,6
4171651,0
2363737,11
3895734,0
4094489,0
1343347,16
3740832,0
1519760,18
4049812,0
4187849,0
2316047,0
1233041,18
4223449,0
4062577,3
1589661,16
4254770,0
4186577,5
4264166,0
2253930,1
4138106,5
1272127,17
2122487,0
4545462,7
4022630,0
2330007,0
3951107,0
1466913,17
3747850,18
2258748,1
4058912,1
4184868,0
4150510,0
3993111,0
4544940,11
2302303,0
1672040,16
4009786,5
1184440,16
2419530,15
4502849,12
4267872,0
4169253,0
4169409,0
1376559,17
3847184,0
2287618,18
2260517,0
1442165,17
2250412,0
3800765,0
4093965,0
2197586,0
4254201,1
4066540,0
2257701,0
4284762,0
3742288,0
3967174,0
1197957,15
3808693,0
4457802,12
4518625,9
4282791,0
4049727,0
2063309,0
3999446,0
1598307,16
1569438,15
2381551,9
3716325,0
4240810,3
2154449,0
2318479,0
2300521,0
4233824,0
3993133,0
2297290,0
4236650,4
4047272,0
1343779,16
4449855,13
3940299,6
4133352,0
2330016,0
2250047,4
3696478,0
1716883,14
1382431,16
4139178,0
4245997,0
4200946,0
4083302,0
3901387,0
4063087,0
1343343,16
1364714,17
4053247,0
2245414,0
2407006,13
4458893,7
3954297,0
3984073,0
4178654,16
1420780,18
2283401,1
1350140,16
2319163,0
1536575,17
3952690,0
4283198,4
2089492,0
4267490,0
2281042,5
4523207,9
4141245,0
2091327,0
3773154,0
3899553,0
1717250,16
4161465,0
4160579,17
4437745,7
2073656,0
3893159,1
4559886,8
4184644,0
2161986,14
4072066,0
3895150,2
1478088,17
4451575,9
4147400,4
3945451,4
4066567,0
1590850,16
2318647,0
4197388,0
2302598,0
4439957,12
1380871,17
2392576,9
1436024,17
1343384,16
2045671,0
4410857,7
1598882,16
3813421,0
4491966,12
4312787,0
2289340,0
4098462,0
2304843,0
4114158,5
2200362,3
4434811,12
2428287,18
4455753,12
4293010,0
4080581,1
2392333,13
4166883,4
4140731,0
1409935,15
1302412,17
4232475,4
2287529,0
4274032,0
4525001,10
2290258,1
4144000,0
3772725,0
4066492,6
2330369,18
2243799,0
1376366,16
4406554,12
3914712,0
2273308,0
3966834,0
3900570,0
3892332,0
1548286,17
3829551,0
2231403,0
2170528,0
1448319,17
4205203,0
1583461,16
2262164,0
1490868,17
3971340,0
1169881,16
4094971,4
4136616,0
4192905,0
2242465,0
3862691,1
2292339,0
3905874,0
4134719,0
4557609,12
1470538,14
2327471,0
3895642,0
4194107,0
3938307,0
2217338,17
2329386,0
4020667,0
4090749,5
3955593,0
3869428,0
2390098,12
1876592,15
4301514,0
1569489,16
4159369,4
4281159,0
1395562,17
1570898,15
1688362,16
4109892,0
4038090,0
3950099,0
3800767,0
1117330,16
4245520,0
1598473,16
1583351,16
1092451,15
1117383,16
4109927,0
4194109,0
3682164,0
2334884,0
1622752,16
2403095,15
4560330,9
4042419,0
2250545,0
4178668,4
2378507,9
2292478,0
3742346,0
3835238,0
1480443,16
1343386,16
2316370,0
4564238,7
3999153,0
2294980,0
4295955,0
2270337,0
1434764,14
2424114,16
4312474,0
1050005,16
4111499,0
2376055,13
2245461,0
3906458,0
2368438,11
1494341,17
3937123,6
2244640,0
4487334,10
4184004,5
2355182,11
4047777,0
2386200,10
4049815,0
3975951,0
4546115,7
4123168,0
3696749,0
3890355,0
4184196,0
2184117,0
4031158,0
3890368,0
2317963,5
2262053,18
2119332,0
2285506,4
1559967,17
4423130,12
3810137,0
4195362,0
4156982,17
4195906,0
1500281,17
1734970,14
4041396,0
4254787,0
1486004,17
4293538,0
2200513,3
4535624,10
4005352,5
3705175,15
2396947,7
3856517,0
4561613,10
2267122,0
3890354,0
2297964,0
3906831,0
1272122,17
4515964,10
1225961,15
4454111,9
2291070,0
4104901,0
2303499,0
2283418,0
3848069,0
1169372,16
3689663,0
3799028,0
3921345,0
4269563,0
1547807,15
4069795,6
4474862,12
3885382,0
2246229,0
2242718,0
4235362,0
4036986,0
3798688,0
1676760,16
2248251,0
2279783,1
4519229,8
4267058,0
934833,14
3737542,0
4137937,0
4445778,13
4426980,13
4548109,8
3895096,1
4036988,0
4509201,13
2093370,0
2167470,14
2099759,0
1591016,16
4472365,11
4277989,4
3719877,0
1465369,17
3993101,6
4199653,0
4313953,0
3906834,0
1715725,16
4149938,4
4022883,0
4202086,5
4155551,0
1395147,17
2139255,0
4266428,0
1125176,16
1707752,16
1536626,18
3909707,0
4272907,0
4254730,0
2136295,18
2288455,0
4153293,0
4105973,0
4160138,0
4555673,10
1934088,14
2405330,15
4456362,9
2307686,0
4184846,0
1347440,16
4054025,0
4227176,0
4083822,0
4074003,0
2059814,0
4041109,1
2200724,16
4067853,0
3956758,0
4298565,0
2383450,14
1395667,15
2283859,0
1467248,17
2252585,0
3818502,1
2190366,0
2331511,0
4090859,1
1302225,16
1582412,16
4059868,1
4080219,1
4187096,0
3943151,5
4523010,12
4293123,1
2409989,9
2200413,0
2257724,0
4522124,12
3777999,0
4090857,4
2263221,0
1575304,16
1405156,14
4542415,13
3748458,0
3955591,0
3947990,3
2101667,0
4132448,0
2291548,0
3809633,0
2327565,0
4178621,1
4293507,0
2292388,1
1560023,17
4030042,0
3855115,0
3865200,0
4281884,0
3800349,0
1465226,17
4131997,0
4137677,0
2392961,8
2147513,4
4096304,3
4538508,8
1388224,17
3013030,14
4221740,8
2301641,18
4127871,5
1226166,15
3883393,0
3835284,0
4130715,0
4007515,0
3978310,0
4167236,0
1539457,17
2319844,0
4254706,0
2069478,0
2254723,0
4310699,1
3925183,0
2319737,0
4533580,8
4295956,0
3903135,0
4311046,0
3852865,1
2137159,0
1465235,17
4049819,0
4012467,0
3996485,0
3913948,5
2334468,0
4116238,0
1543148,17
4140244,3
3921049,0
4114137,4
4308714,0
4346007,10
3936973,2
3701293,0
4141195,4
4266898,0
2175433,0
2397537,11
3740033,0
1939740,18
3985204,0
1591027,16
3781262,0
2302436,0
4046552,0
3946541,0
4233894,0
4503508,8
3964325,0
1547366,17
2297969,0
3851075,0
4252750,0
2238852,0
2104270,18
3808835,0
2119055,18
3895717,0
2196698,0
2331616,0
2312126,0
4013246,5
4045118,1
2236045,18
4039282,1
4562709,13
1169373,16
2139270,4
4526608,9
1347883,16
4273954,0
1594287,16
4077728,0
1486010,17
1376561,17
3888602,0
4059230,0
2267312,1
3925197,0
4084243,1
4268189,0
4083703,0
4056969,0
4235901,1
3909720,0
3929405,0
1364727,17
1607809,17
4258929,0
4155688,0
1424266,17
1582446,16
2399202,13
4105611,0
2190813,0
4147221,0
2163024,0
2290566,1
2274003,0
2248040,17
1708394,16
4458990,12
2060225,0
4223482,0
1561091,17
4322222,5
3968882,0
1382023,17
1722586,18
4013755,14
4137701,0
1702126,16
4187138,0
3813314,0
1876607,15
3953059,0
1914926,14
4141179,0
3691492,1
4541564,11
1589668,16
1342247,16
4546969,8
2313110,0
4059940,0
4048531,0
1492319,17
1117385,16
1343398,16
1512717,17
4315228,0
3947978,5
3911041,0
1040493,16
3976095,0
3882578,0
2269692,0
1122667,18
3957117,3
4255244,4
4315497,0
1637104,15
4534642,10
4515531,12
4284770,0
2328301,0
4286754,0
3680107,0
3950586,5
2418747,14
1876606,15
4060551,0
2167356,14
4167719,4
4547825,9
3780710,0
4122313,3
2261106,1
4054624,0
3762292,0
4063135,3
4203992,4
4467194,11
1717852,16
4232628,0
2267823,5
3984275,0
4562793,13
1386798,17
2242383,0
1430768,17
1142340,16
3798659,0
3900571,0
4299353,0
2262342,0
4005950,1
1388714,17
4421093,12
1584381,16
4308347,0
3869929,1
4026926,0
2154461,1
4207669,0
4066494,6
4042439,0
2087456,0
3852256,0
4150952,17
4106264,4
4074570,0
4148769,4
4112278,5
2088718,0
1343824,16
1556572,17
4028109,0
1471736,17
2139273,4
3869079,1
4210501,0
4178230,0
2131229,0
1523754,16
2281893,4
3923463,0
4023768,0
4234653,0
3825375,0
3900914,0
1478089,17
1092299,17
4095444,17
3856436,0
1630966,18
2081739,0
2264379,0
4239257,0
1421828,17
1604677,17
2314486,0
3816540,3
4250836,0
2136695,0
4214972,0
1948781,15
1347858,16
4173552,0
3883412,1
4119345,1
4234649,0
2269447,1
4105561,3
2239030,0
4296390,0
3968005,0
3810890,0
4051041,0
4136575,0
3846427,1
4150322,0
1367089,15
4241562,0
2268108,3
2121927,0
4247209,3
4086692,0
3894381,0
3843737,0
1511995,17
4234647,0
4164453,0
4230829,16
1567897,16
1054428,16
4088429,5
4049848,0
2075784,0
1108941,16
3698146,0
1943796,17
2315231,0
4127327,0
4294386,5
1302416,17
2373451,7
4222926,0
1882557,15
2268587,0
2325380,1
2399507,10
3977026,0
4169958,0
1948763,15
3786239,0
3989483,0
1216633,14
2239549,0
4067851,0
3914761,0
2334123,0
1434769,14
4013754,0
4063136,0
2332787,0
2335298,0
2293141,1
4234657,0
3984324,0
2097793,0
2237032,0
4001335,0
2335825,0
4252760,1
1603978,15
4200947,0
1344533,16
4083192,0
4284566,0
4243629,3
3681680,0
4558502,10
4267524,0
1587489,16
4133313,4
1716150,16
1344092,16
4230217,0
4247418,5
3816291,0
2307543,0
3896009,1
1612176,15
1873942,14
3855837,0
2281823,15
4067626,0
2133179,0
2244746,1
1942718,17
4258111,0
4179009,1
2405658,9
4287221,0
2248124,0
4298992,0
2268598,0
2407927,13
4305749,0
4107439,4
2170318,0
2307559,0
4100172,0
4050915,0
2321617,0
3889275,0
1721306,18
3698062,0
2314919,0
3969129,1
3781177,0
3793495,0
3868680,1
4065795,0
2092325,0
2061269,0
1565938,16
4213377,0
3742413,0
2054204,0
3875647,0
1135283,16
4034324,0
2321851,0
1309534,16
4285311,0
2241274,0
4166126,0
4094746,0
2305465,0
2062881,0
2074324,1
4310927,0
4218713,5
1724411,18
2231930,0
3804935,0
4556529,13
3960253,0
1375184,16
4001854,0
2321338,0
4153017,0
3895641,0
4228355,0
4308574,0
3699990,0
4129642,4
2241179,0
2069159,1
2277595,0
2241735,0
2310980,0
3844317,0
3785241,0
3762072,0
4160131,0
1586579,16
2373954,13
4186793,0
4231159,4
1534448,17
4240402,0
2381776,14
4013251,0
4106740,3
4163693,0
1343825,16
2060224,0
1642216,17
3746223,0
3955996,0
3781171,0
4053425,0
1534452,17
4130167,1
2045781,0
3891985,0
2306327,0
4269105,0
4309393,0
3973770,0
3761483,0
4258489,0
4115710,0
1434897,17
4063636,0
3816477,0
3958352,0
2315741,0
4190016,1
3915297,0
4436520,9
1430216,17
2282651,18
2317711,0
2317765,1
4428714,10
2185794,0
1724532,18
2128125,0
1465002,14
4247451,0
3785752,0
3783903,3
3956449,3
2322235,0
3940349,0
2384277,7
4310702,0
2133823,0
4116271,0
4119281,3
1370725,15
2246894,0
1376568,17
3933576,6
4218419,3
4445911,13
1708331,14
1291247,18
1488688,17
3755256,0
2246293,0
3946490,0
4069413,0
3751141,3
1119111,16
4103752,0
2268485,0
1547354,17
1049967,16
3886928,0
4144128,0
4098146,4
1486903,17
4183604,0
4013252,0
2139761,14
4299350,0
4117723,4
1716156,16
4478741,11
1867308,17
3985202,0
3808108,0
3915235,2
1342268,16
1169942,16
4437365,10
1476808,17
2265722,0
4136599,0
4238084,0
3790541,0
4034288,0
4155633,0
1717830,16
4289340,0
2231363,1
2245825,5
4157685,2
1263570,17
4245517,0
4069781,0
1642208,17
2109350,0
4240456,6
4138331,18
1583445,16
4014640,0
2153916,0
2407083,13
2278291,0
2173096,0
4562798,13
4551368,11
2366523,8
4230218,0
3869369,1
1618425,14
1703053,16
2047405,0
3926930,0
4471787,7
2283717,0
2396777,10
2093391,0
3951102,0
3771791,0
4459052,7
2240453,0
4133851,15
1565472,15
1712854,17
2215727,0
2315238,0
2049424,0
4190038,0
2293120,0
4315225,0
4037377,0
4564406,7
1734545,14
2292434,0
2249362,0
3775838,0
3903120,0
3844184,1
1534437,17
2300246,0
4312496,0
2121307,0
2260992,5
2272180,0
4277867,0
1551793,15
4240449,0
1590932,16
3978819,0
1688331,16
4297858,0
1706538,16
1347876,16
1587487,16
4316554,0
4135970,0
2237515,0
4229735,5
3964980,3
4296412,0
2275794,0
4246398,0
4234654,0
2093394,0
4009255,0
3711278,0
4320720,3
4540144,11
3829669,0
3951042,0
1578114,16
2092326,0
2333580,0
3804938,0
3889824,0
3738798,0
2144971,0
4474859,12
4021585,1
3729182,0
4098624,0
3864395,0
3701617,0
4516350,7
3742401,0
3907345,5
2189182,16
1672197,16
2057735,0
4232561,3
1475420,14
1133227,16
4101298,0
4137107,4
3965926,0
2190242,0
1595577,18
4017240,0
3967172,6
4083811,0
3699988,0
1473242,17
1670424,15
1465255,17
4119193,0
4005582,0
1603980,15
4144165,4
4456288,10
1943841,17
3906424,6
4093910,18
1343305,16
4211061,0
2127764,0
4178177,0
2065957,1
4092784,0
1512710,17
3995671,0
4142394,0
2407430,11
4460941,10
4449468,10
2046297,0
2209816,0
2306538,1
1430759,17
2277209,0
4096780,0
2147675,0
3994946,0
4170787,4
4442843,8
4166140,0
1701509,16
1594019,16
1125452,16
3919198,6
2187397,0
1594066,16
2092067,0
2269059,1
2074336,1
4215994,0
4014231,0
4082682,0
1707800,16
3704343,0
3909560,0
4156765,0
4039232,16
2275847,0
2407557,13
4106218,4
1118831,16
4092652,0
4037028,0
1599186,14
4218970,0
2312625,0
4227185,0
2433128,17
1347786,16
2235324,1
4271540,0
4119249,5
3922410,0
4001236,0
4168823,0
2246230,0
4026941,0
1575955,14
4245453,0
2366821,8
3892417,0
1531552,17
3750765,0
2405465,13
4506178,10
1135290,16
2238295,0
1591279,16
3764548,1
2301888,2
1169795,16
1758567,15
2302175,0
4180995,4
1382535,16
4242366,0
2284987,0
2277420,0
4195949,0
1594016,16
3869138,1
4184231,0
4007511,0
2408095,7
1342529,16
2296674,1
2259830,0
1470497,17
3857518,1
1169891,16
2396161,8
2275791,1
1524733,17
2329219,0
4149922,0
4246277,0
4073538,0
1702066,16
3792516,0
3985502,0
3980985,0
4527905,13
2224094,0
4150519,0
4291092,0
2263063,0
4248539,0
3867828,0
4132787,0
4186498,0
1705615,14
4523865,10
1272119,17
4298109,0
2308797,0
3828331,0
4115138,0
4233283,16
4092256,1
4258476,0
4138648,3
3951103,0
4211057,0
2304704,14
2306200,0
1707940,16
2328300,0
3735884,0
1704142,16
4074938,4
4062991,18
3718316,0
3874277,0
1538450,18
3965930,0
4163519,0
4050777,0
2273461,0
3728253,0
4425969,10
4503442,10
1411820,14
2248916,15
4549070,9
2323521,0
1523735,16
4081233,1
3933355,0
3719051,0
2272545,17
1673976,15
2285619,0
4056236,0
4309134,0
4083733,0
4142383,0
4062530,0
3954496,0
3972188,0
4149958,0
2264672,5
3960307,0
1594076,16
3965880,3
1049961,16
4141207,0
3869900,0
4016078,0
1465275,17
4314350,0
2402722,11
4437487,7
4232400,0
2312855,0
4093986,0
3891215,0
2166075,0
1837468,1
3980269,0
1345686,16
4278996,0
4050325,1
4062569,0
1034727,16
1344080,16
4086723,0
3765800,0
1612806,14
4090855,4
3784339,0
4133798,1
1594064,16
4056822,0
4114157,5
4059905,0
4191484,0
2296820,0
1599194,14
3935294,5
4116272,0
4110517,4
3851475,0
4184893,4
4290132,0
4282283,0
2204541,1
2202789,0
4001523,0
4283628,0
4402216,9
2402311,15
2096798,18
4131648,0
2317475,0
3916646,0
1610193,16
2162526,0
3971141,0
3965428,0
3777974,3
4556333,10
4483863,10
4274028,0
3750401,0
4458316,12
3844311,0
1528102,17
1622771,16
2401193,15
2105323,0
2322163,0
2218676,14
3878211,0
4469251,8
1825330,16
2315140,1
4105459,3
4449467,10
4122936,0
4226980,0
2242484,0
3946547,0
2151152,0
2110473,0
3978454,0
1541927,15
2281820,15
1389265,18
4150701,0
3752452,0
3786332,0
4527876,13
4507770,9
2232620,1
3984799,0
4478632,8
4274385,0
4484049,11
4234678,0
4245914,0
1599798,16
2069688,0
4239716,0
2057745,0
4048603,0
2212309,0
4304465,0
1621944,18
4478994,12
4075060,18
4260849,0
2287290,0
3747765,1
3968327,0
2282488,15
2212828,15
1591110,16
3881329,1
4040170,0
2404324,7
1169787,16
2067352,0
1598412,16
4155881,4
4192263,0
3890799,16
4159481,3
2293885,0
4164645,0
2282316,0
4293776,0
1223295,14
1042835,17
1584619,16
2038799,15
4004663,16
4133806,4
1597923,15
3970202,0
4033566,6
3808820,0
4200105,0
1604682,17
1943931,17
4028102,0
2455232,16
4086954,0
3818323,1
4142386,0
2279698,1
3705688,0
4491802,8
4076462,4
2238289,0
1715826,16
3702250,0
4265996,0
4055162,0
2287533,1
4420061,12
3979720,0
2285631,0
4236086,4
4030436,0
4494690,11
4483027,12
3935434,2
3953656,0
2369501,12
4458944,12
2333481,0
4411050,9
3900924,0
1450209,17
4214296,0
2258496,0
4085489,0
4250111,0
4192262,0
1567914,16
4222928,5
1395146,17
4119325,0
4160543,0
2285079,18
3716921,0
3941437,0
1480424,16
3913298,1
1716148,16
4078216,4
4529455,11
2128130,0
1934971,16
4228436,16
4070263,6
1846629,16
3851556,0
3710312,0
1343284,16
4169966,4
2121875,0
4548451,13
3962093,0
3815388,0
3960176,0
1126050,16
2048895,0
4320770,3
4062259,1
4237963,0
1575301,16
1389385,18
2405828,13
4317990,0
3906288,0
1548282,17
1489339,17
2128628,0
3989084,0
3825470,0
4158469,0
4418708,13
4265798,0
2404540,10
1598532,16
2421012,16
1169796,16
2443164,14
2093024,0
1382038,16
1169888,16
4151916,0
4023697,0
4314801,0
3964003,0
4249218,0
4287148,0
1343309,16
4298655,5
2267501,0
4297279,0
4237958,0
4189209,0
3736440,0
4210991,5
3937398,2
3984307,0
2234219,0
2303672,0
3788186,0
3984081,0
2274997,0
4009928,3
3958643,0
4316865,0
2276612,0
3963845,5
1584444,16
4400268,10
3988227,0
3999073,0
4161444,4
4112315,0
4527907,13
4164419,0
4319144,0
4194112,4
2220696,14
3816516,0
2310780,0
4231895,4
1724536,18
3839326,0
4186599,0
2244453,0
1623688,16
4470500,13
3746972,0
2107292,0
4537052,10
4224085,1
4121070,1
2292204,0
3804941,0
2335906,1
3926430,0
3945345,0
4068276,1
2271142,0
3778001,0
2418912,14
4036364,0
3903665,0
4294338,0
4153499,4
3809634,0
1587126,17
4041859,0
4149873,1
1489337,17
4293726,0
3800759,0
4164374,2
1343303,16
2265813,0
4053876,0
4248561,0
3716915,0
4080184,1
4286007,0
1526597,17
4177036,0
1606537,16
4016930,0
3697493,0
2314401,0
1935886,17
1169884,16
3834767,0
4134995,0
1376063,17
1471738,17
4022761,0
3940894,0
4156345,0
3747741,0
4181887,0
4433976,12
2311697,1
2240519,0
2171971,0
4130217,4
4001860,0
4037538,3
3948418,0
4446229,11
1591248,16
2083215,0
1587412,16
1169649,16
1717846,16
4047273,0
4236666,0
1392616,17
1586572,16
2291612,0
1406270,17
4026948,0
4018836,0
4254074,0
2308787,0
1480177,17
2308668,0
4049814,0
1706536,16
1042765,17
4287765,0
3995112,0
4101424,0
4306276,0
1715678,16
1345539,16
4037577,0
3959356,0
4025006,5
4310996,0
1594026,16
4158706,0
3796384,0
1054802,16
4127896,2
1587421,16
1386796,17
2329955,0
3750456,0
4116013,0
4551820,11
1619779,17
4127334,0
4564446,7
2183758,0
2302658,0
2319075,0
2133826,0
4258416,0
1388226,17
1182937,17
2321937,0
2062897,0
3709450,0
4156361,0
2323914,0
2056072,0
1591030,16
1342514,16
4115563,0
4273974,0
1704144,16
2061987,0
4384985,8
2289284,0
4540384,13
4438762,11
1852690,15
4082447,0
4170238,2
4116300,0
4102590,3
4200060,3
2081738,0
4267606,4
3955992,0
3737533,0
4132445,0
3956417,0
1759546,18
4019750,0
2076883,17
4131134,4
3909569,0
2152335,0
2501159,16
4030145,0
1466566,17
4293510,0
2311971,0
1678706,16
4054674,0
4144145,1
4244291,0
2304715,1
2405421,13
2088217,0
4045856,0
2284618,0
4177243,0
4144132,0
1350141,16
4133152,0
3993870,0
3800353,0
4061907,0
4016247,0
2112136,0
4112983,0
1594060,16
2268272,14
2295174,0
2054683,0
3792053,0
3982722,0
4410759,11
3999670,0
4197391,0
1587130,17
2248044,17
1715236,14
1500280,17
4307836,3
4527875,13
3887717,0
4000459,1
4088257,3
4149921,0
1675131,15
4268108,0
4121670,5
3836416,0
4054678,0
2292410,1
4040451,1
3943170,5
4105610,0
4094899,5
3964964,0
3853654,0
2401207,8
4051134,3
2222199,0
3902743,0
1600431,17
2282485,15
1434765,14
2403359,10
1528098,17
3767559,0
4275906,0
1598529,16
1876599,15
4275781,1
2517294,17
3973177,0
2314767,0
3795353,0
3985524,0
4504381,11
4184860,0
1117327,16
4231879,5
3971771,0
1717850,16
1517816,17
1343822,16
4310965,0
1466797,14
4087084,0
1528231,16
3954105,0
1347814,16
2047278,0
1467750,17
4315111,0
1604096,14
2119215,0
2272703,15
1343396,16
4008044,6
1618331,14
4044409,0
4081229,6
2271200,14
4032256,3
3804934,0
4292546,5
2248046,17
2329245,1
3989631,0
1108906,16
4503882,10
2305535,0
2373736,9
3822555,0
3882035,0
2093388,15
2171285,0
4097336,0
3917443,0
4274175,0
1688321,16
3747550,0
4012478,0
2188738,0
1396099,17
4439180,9
4050302,6
3705595,1
2105575,0
1480464,16
1435944,17
2293763,0
3833823,1
2321322,0
1559963,17
1389060,17
4090233,0
4525556,11
4077708,1
4306191,0
4132827,0
4146047,4
4034590,0
4193305,0
2315001,0
3801304,0
4180135,0
3973891,0
2281944,14
2313814,1
4175377,0
3933553,0
4234655,0
1608651,16
4119699,1
1343736,16
2324707,1
4134559,18
2404821,13
3922835,1
3973396,0
1126056,16
2385357,11
4003068,0
4127644,0
4273318,0
2257764,0
1634409,17
1642224,17
3738797,0
1347864,16
2330394,18
3869343,1
3692729,0
2102721,17
2075785,0
3817556,0
4242810,0
1342598,16
3919288,1
4232498,1
4556288,12
2220124,14
3761551,0
2333066,0
2136861,14
3990090,0
4088407,0
4317177,0
3867239,0
4079695,0
4138974,5
4465092,10
4035678,0
3737583,0
3926987,0
4148768,4
1823665,16
1709418,14
4252000,0
1396269,15
3856439,0
2261781,0
1265365,16
4113347,0
4026275,0
4297285,0
2283832,0
3995393,0
2240134,4
2325882,0
3949563,0
2202773,0
4053996,0
4152380,0
4119821,0
4177749,0
4231373,0
3719722,0
2115802,18
4291104,1
4009852,0
4235733,0
3950088,0
1391060,17
4291117,3
2279246,0
1343372,16
4050780,0
2311424,0
3861563,5
4538174,13
4440129,12
2302240,0
3977498,0
3958960,0
2084871,0
1485997,17
1465258,17
3853053,0
4430356,12
1634401,17
1465269,17
2397280,8
3775835,3
4442669,12
4133788,15
2373747,10
4296623,0
2418850,14
1717855,16
4142960,4
4545094,7
3783880,0
4003612,0
1280748,15
1733094,15
2172347,1
2069716,0
3813419,0
4127321,0
4300073,0
4044808,0
1558417,15
4110472,4
1608655,16
4177746,0
4563450,7
2311483,1
4234691,0
4131579,15
1343864,17
3983351,0
1598895,16
1523740,16
4140267,0
4287149,0
3818153,0
2109881,0
2245425,1
4227770,0
3965929,0
1439861,17
3899905,0
4517031,13
4436933,7
4140712,5
4267057,0
2057247,0
4535852,10
4562009,7
3996641,5
3934305,0
2293771,1
3798178,14
1591085,16
1712855,17
4298988,1
4085618,5
4089418,0
3922101,0
1949754,15
2308836,0
4044750,0
4134113,0
3958964,0
2418475,16
2300186,0
2329152,0
4238587,0
3738794,0
3883403,2
2284614,0
2517303,17
1707217,16
2317717,0
4077679,0
4289754,0
2314928,0
3799662,1
4267532,0
4180277,0
4022882,0
1040488,16
3918120,0
4270998,0
1135674,16
1411006,15
1589652,16
1715686,16
4005082,0
4022378,0
2275838,0
4018887,3
1536579,17
1634400,17
2240516,0
4045822,0
2143429,0
3834588,0
4073143,4
2330373,18
3714785,0
3999135,0
3853554,0
1560029,17
4306280,0
4088413,0
4550105,13
1492314,17
4018010,0
2293683,0
2123581,0
3800766,0
1592456,18
1347857,16
4097526,0
4260868,3
4269827,5
4211090,0
4303387,0
4142384,0
4232398,0
2175415,0
4136982,18
1583141,16
1392622,17
4316820,0
3737581,0
4287879,0
2390266,8
2243663,0
3760653,0
2078587,0
3734169,0
3767023,0
1447530,17
3719875,0
3936443,6
4016896,0
3979719,0
1504990,17
3782529,0
4282783,0
2266818,5
3909723,0
2089098,0
4178255,5
1343364,16
3925193,0
2121241,16
4152272,0
4090811,0
4312512,0
1707929,16
3991197,5
4235979,0
3902543,0
4055258,6
4480627,10
1587423,16
4030303,0
4260219,0
2239026,1
2369206,11
4557113,13
2136183,18
1585582,17
4007501,5
4178191,4
1396468,17
3867175,0
4473706,10
1614836,17
4119612,0
4164883,1
2300550,0
2329956,0
2405104,13
4271003,0
2407573,8
2404536,15
4301850,2
2118046,18
4093912,18
2288117,0
3924382,5
3899551,0
1343383,16
4442735,9
2172792,0
4258499,4
3881313,0
4111653,0
4242336,0
4165265,0
1222945,14
4296885,0
1548522,16
4013198,0
4101430,4
4045845,0
2388206,10
4187139,0
2427710,15
1467221,17
4062318,0
1673451,15
4553294,12
1126516,16
2328274,0
2273980,1
2313576,1
4139649,0
2283111,17
1447528,17
4320719,5
1594027,16
1640269,15
3716920,0
4310884,0
1637877,15
1583453,16
4092647,3
4236654,0
3816481,0
3812672,0
1519757,18
1343128,16
3903806,0
1598312,16
3829817,0
1184441,16
4086710,0
3954896,0
4189224,0
1541605,15
1707938,16
4555028,12
3986979,0
4211059,0
3944915,5
1701497,16
2179493,0
2291170,0
1449375,17
2244493,0
4109929,0
3857190,0
2319099,0
4128410,4
2305683,0
1524737,17
3748423,0
4255941,0
2099753,0
941415,17
4060532,1
2289229,0
3054628,14
3934307,0
1342296,17
2336687,1
2163704,15
4222573,0
2048314,15
3936637,0
2405998,13
4131168,0
2136186,18
4310262,0
4249246,0
1430218,17
2405060,12
3988173,0
1615854,18
4556406,8
3883419,0
1571969,15
1478085,17
1604683,17
4317000,0
4153471,4
3800646,0
